iter	Logloss
117	0.5457591113
118	0.5456749889
119	0.5455682671
120	0.5454854773
121	0.5454207521
122	0.5453822695
123	0.5453103443
124	0.5452359152
125	0.5451767888
126	0.5450958152
127	0.5450040522
128	0.5448922688
129	0.5448168081
130	0.5446835965
131	0.5446176355
132	0.5445382093
133	0.5444836394
134	0.5444228689
135	0.5443190271
136	0.5442678315
137	0.5442158193
138	0.5441289996
139	0.5440304557
140	0.5439398426
141	0.5438929349
142	0.5438153141
143	0.5437543394
144	0.5436713024
145	0.5435679012
146	0.5434877013
147	0.5434193009
148	0.5433574342
149	0.5432310358
150	0.5431957986
151	0.5431361027
152	0.5430767722
153	0.5429841602
154	0.5429088177
155	0.5428702921
156	0.5428038905
157	0.5427151472
158	0.5426550967
159	0.5425714687
160	0.5424874431
161	0.542451862
162	0.5424042772
163	0.5423408201
164	0.5422497987
165	0.5422274893
166	0.5421281179
167	0.5420354952
168	0.5419363603
169	0.5419039923
170	0.5418278223
171	0.5417425931
172	0.5417048842
173	0.5416414916
174	0.541540605
175	0.5414870452
176	0.5414034495
177	0.5413348664
178	0.5412656815
179	0.541179915
180	0.5411129868
181	0.5410579656
182	0.5409940679
183	0.5409306
184	0.5408690772
185	0.5407867388
186	0.540691623
187	0.5406088117
188	0.5405632473
189	0.5405205306
190	0.5404493898
191	0.5403844605
192	0.5403282571
193	0.5402968886
194	0.5402347103
195	0.5401900485
196	0.540151899
197	0.5400966414
198	0.5400494112
199	0.5399655683
200	0.5399251513
201	0.5398518398
202	0.53979943
203	0.5397495347
204	0.5397042497
205	0.5396145285
206	0.5395714465
207	0.5395044645
208	0.5394587711
209	0.5394072317
210	0.5393758309
211	0.539310246
212	0.5392807796
213	0.5392048675
214	0.5391693831
215	0.5390740953
216	0.5390016005
217	0.5389639991
218	0.5388990375
219	0.5388516569
220	0.5388115516
221	0.5387389386
222	0.5386234907
223	0.538594078
224	0.5385362949
225	0.5385088703
226	0.5384761262
227	0.5384426514
228	0.5383932934
229	0.5383314053
230	0.5382834337
231	0.5382034917
232	0.5381662019
233	0.5381310614
234	0.5380886348
235	0.5380207932
236	0.5379844491
237	0.537942173
238	0.5379064092
239	0.5378538704
240	0.5378112074
241	0.5377627415
242	0.5377278911
243	0.5376972318
244	0.5376586525
245	0.5376141734
246	0.5375642244
247	0.5375079458
248	0.537475997
249	0.5374414045
250	0.5374072957
251	0.5373713169
252	0.5373227757
253	0.5373016162
254	0.5372598989
255	0.5372415442
256	0.537220159
257	0.5371839438
258	0.537139497
259	0.5370973176
260	0.537072859
261	0.5370479597
262	0.5369589478
263	0.5369330384
264	0.536882767
265	0.5368032441
266	0.5367521131
267	0.5367327374
268	0.5367097725
269	0.5366532898
270	0.5366262735
271	0.5365870601
272	0.5365421512
273	0.5365138023
274	0.5364878069
275	0.5364303141
276	0.5364106912
277	0.5363785704
278	0.5363344675
279	0.5363040124
280	0.53628382
281	0.5362513876
282	0.5362138614
283	0.5361624079
284	0.5361313403
285	0.5360805316
286	0.5360335379
287	0.5360142912
288	0.5359647291
289	0.5359467934
290	0.5359188745
291	0.5358831644
292	0.535863015
293	0.5358291748
294	0.535782224
295	0.5357353593
296	0.5356853673
297	0.5356511402
298	0.5356180308
299	0.5355929811
300	0.535549308
301	0.5355196266
302	0.5354639068
303	0.535431324
304	0.5354053286
305	0.5353635576
306	0.5353107501
307	0.5352649922
308	0.5352102933
309	0.5351590011
310	0.5351436768
311	0.5351008526
312	0.5350756955
313	0.535041103
314	0.5350162575
315	0.5349716709
316	0.5349420863
317	0.5349108897
318	0.534885625
319	0.534853558
320	0.5348235435
321	0.5347885856
322	0.5347565723
323	0.534732565
324	0.5346940823
325	0.5346740512
326	0.5346211147
327	0.5345826858
328	0.5345531871
329	0.5345190675
330	0.534475921
331	0.5344533429
332	0.5344245857
333	0.5343952912
334	0.5343683072
335	0.5343251929
336	0.5342938136
337	0.534276598
338	0.5342351923
339	0.5341784624
340	0.5341597853
341	0.5341207009
342	0.5340651853
343	0.5340444019
344	0.5340268209
345	0.5340005998
346	0.5339705423
347	0.5339475022
348	0.533921625
349	0.5338830242
350	0.5338460353
351	0.533819567
352	0.533782922
353	0.5337524992
354	0.5337248596
355	0.53369002
356	0.533665787
357	0.5336168267
358	0.5335995251
359	0.5335668455
360	0.5335208082
361	0.5334879996
362	0.5334597367
363	0.5334482597
364	0.5334139251
365	0.533382836
366	0.5333677804
367	0.5333324034
368	0.5333031411
369	0.5332842383
370	0.5332492375
371	0.5332032862
372	0.5331840825
373	0.5331674472
374	0.5331312428
375	0.5331162194
376	0.5330944366
377	0.5330767051
378	0.5330533426
379	0.5330158486
380	0.5329763773
381	0.5329578291
382	0.532923097
383	0.5328805845
384	0.5328552661
385	0.5328364493
386	0.5328105184
387	0.5327875535
388	0.5327517789
389	0.5327224414
390	0.5326944687
391	0.5326688817
392	0.5326376851
393	0.5326182342
394	0.5325831152
395	0.5325626219
396	0.5325421179
397	0.5325073965
398	0.5324891707
399	0.5324555669
400	0.532416418
401	0.5323932274
402	0.5323726697
403	0.5323433322
404	0.5323142956
405	0.5322823575
406	0.532261832
407	0.5322263046
408	0.5322069934
409	0.5321853288
410	0.5321706386
411	0.5321406026
412	0.5321031516
413	0.5320858822
414	0.5320673985
415	0.5320446378
416	0.5320222962
417	0.5320035868
418	0.5319702624
419	0.531941258
420	0.5319098143
421	0.5318824971
422	0.5318401135
423	0.5318042208
424	0.5317861992
425	0.5317566897
426	0.5317343159
427	0.5317198298
428	0.5316884397
429	0.5316492908
430	0.5316300334
431	0.5316135378
432	0.5316055962
433	0.5315866397
434	0.5315626754
435	0.5315236984
436	0.5315147897
437	0.5314938236
438	0.5314666354
439	0.5314490221
440	0.5314165037
441	0.5314003197
442	0.5313811375
443	0.5313506394
444	0.5313347778
445	0.5312962415
446	0.5312808635
447	0.5312613804
448	0.5312306996
449	0.5312018134
450	0.531184082
451	0.5311579684
452	0.531134767
453	0.5311133926
454	0.5310918032
455	0.5310706222
456	0.5310229192
457	0.530993442
458	0.5309689511
459	0.5309556794
460	0.5309383563
461	0.530926804
462	0.5309062892
463	0.5308861828
464	0.5308538901
465	0.5308266266
466	0.5307986324
467	0.5307803851
468	0.5307529175
469	0.53073006
470	0.5306979178
471	0.5306814006
472	0.5306633253
473	0.5306487533
474	0.5306285717
475	0.5306028557
476	0.5305818143
477	0.5305549485
478	0.5305399896
479	0.5305247513
480	0.5305144993
481	0.530504344
482	0.530486806
483	0.530472234
484	0.5304469156
485	0.5304158157
486	0.530386994
487	0.5303685856
488	0.5303491132
489	0.5303329937
490	0.5303133064
491	0.5302919964
492	0.5302639807
493	0.53024266
494	0.5302052627
495	0.5301866501
496	0.5301671562
497	0.5301496505
498	0.530124547
499	0.5301081051
500	0.530088579
501	0.5300617347
502	0.5300364701
503	0.5300027266
504	0.5299908519
505	0.5299730022
506	0.5299483608
507	0.5299209899
508	0.5299090293
509	0.5298993683
510	0.5298843987
511	0.5298723305
512	0.5298430253
513	0.5298043922
514	0.5297894763
515	0.5297589674
516	0.529743987
517	0.5297223224
518	0.5296995724
519	0.5296766612
520	0.5296602194
521	0.5296411124
522	0.5296115922
523	0.5295760218
524	0.5295516599
525	0.5295402473
526	0.5295232466
527	0.5295040858
528	0.5294884822
529	0.5294587578
530	0.5294395004
531	0.5294145474
532	0.5293943443
533	0.5293676934
534	0.5293481565
535	0.5293315964
536	0.5293109742
537	0.5292908571
538	0.5292655387
539	0.5292418753
540	0.5291959777
541	0.5291742163
542	0.5291564526
543	0.5291419988
544	0.5291195175
545	0.5291049347
546	0.5290794981
547	0.5290671291
548	0.529043283
549	0.5290276148
550	0.5290133544
551	0.5289945161
552	0.5289884337
553	0.5289704658
554	0.5289555821
555	0.5289423534
556	0.5289093621
557	0.5288853333
558	0.5288752425
559	0.528856114
560	0.5288338154
561	0.5288207371
562	0.5287962677
563	0.528772067
564	0.5287509182
565	0.5287372488
566	0.5287153478
567	0.5287130373
568	0.5286925441
569	0.5286728568
570	0.5286621964
571	0.5286315694
572	0.5285854676
573	0.5285591176
574	0.5285430088
575	0.5285252451
576	0.5285082767
577	0.5284901368
578	0.5284597677
579	0.5284409831
580	0.5284272923
581	0.5284090235
582	0.528390067
583	0.5283718304
584	0.5283613098
585	0.5283367866
586	0.5283140151
587	0.5283022372
588	0.5282823994
589	0.528266785
590	0.5282384362
591	0.5282156002
592	0.5281932263
593	0.52815757
594	0.5281460822
595	0.5281304462
596	0.5281125106
597	0.5281062455
598	0.5280950371
599	0.5280855803
600	0.5280643885
601	0.5280536207
602	0.5280331167
603	0.5280109148
604	0.5279952358
605	0.5279661563
606	0.5279535293
607	0.5279321226
608	0.5279109523
609	0.5278897928
610	0.5278749951
611	0.5278594881
612	0.5278306127
613	0.5278130532
614	0.5277880358
615	0.5277735067
616	0.5277472964
617	0.527726513
618	0.5276990131
619	0.5276858274
620	0.5276645174
621	0.5276441101
622	0.5276298497
623	0.5276028549
624	0.5275819748
625	0.527566586
626	0.5275463829
627	0.5275292425
628	0.5275143266
629	0.5274961868
630	0.5274790034
631	0.5274602295
632	0.5274463775
633	0.52743619
634	0.5274179427
635	0.5274008668
636	0.5273795998
637	0.5273547005
638	0.5273433954
639	0.527324729
640	0.5273119731
641	0.527290835
642	0.5272691489
643	0.5272533841
644	0.5272329445
645	0.5272212955
646	0.5272048644
647	0.5271888523
648	0.5271738182
649	0.5271618575
650	0.5271517882
651	0.5271389463
652	0.5271257176
653	0.5271055037
654	0.5270908242
655	0.5270759406
656	0.5270653017
657	0.5270481076
658	0.5270355021
659	0.5270216071
660	0.5269962457
661	0.526976322
662	0.5269623088
663	0.5269474466
664	0.5269328531
665	0.5269120804
666	0.5268921138
667	0.5268745865
668	0.5268597458
669	0.5268312035
670	0.5268229933
671	0.5268075616
672	0.5267910122
673	0.5267773859
674	0.5267540448
675	0.5267392041
676	0.5267114034
677	0.5266866975
678	0.5266696109
679	0.5266471725
680	0.5266246267
681	0.5266060033
682	0.526581276
683	0.5265665643
684	0.5265525725
685	0.5265429008
686	0.5265262977
687	0.5265115323
688	0.5264928766
689	0.526471975
690	0.5264539964
691	0.5264373611
692	0.5264276356
693	0.5264186839
694	0.5263954504
695	0.5263750216
696	0.5263620185
697	0.5263476292
698	0.5263367001
699	0.5263214511
700	0.5263060516
701	0.5262872133
702	0.5262691594
703	0.5262542435
704	0.5262336965
705	0.5262140952
706	0.526199362
707	0.5261848222
708	0.5261630931
709	0.526141278
710	0.5261248791
711	0.5261114784
712	0.5260896634
713	0.5260797553
714	0.5260617551
715	0.5260415305
716	0.5260325036
717	0.5260189632
718	0.5260019303
719	0.5259904962
720	0.5259842956
721	0.5259660805
722	0.5259462535
723	0.5259252767
724	0.5259137351
725	0.5258945422
726	0.5258881588
727	0.5258717492
728	0.5258571449
729	0.5258468714
730	0.5258370923
731	0.5258247555
732	0.525812236
733	0.5258042837
734	0.525789529
735	0.5257702501
736	0.5257529914
737	0.5257404827
738	0.5257206342
739	0.5257107261
740	0.5257001302
741	0.5256915976
742	0.5256822591
743	0.5256705885
744	0.5256533622
745	0.5256395424
746	0.5256254324
747	0.525608292
748	0.5255959767
749	0.525578256
750	0.5255645544
751	0.5255548505
752	0.5255434594
753	0.5255293172
754	0.5255119726
755	0.5254864823
756	0.5254788309
757	0.5254672894
758	0.52544786
759	0.5254312139
760	0.5254125153
761	0.5253966429
762	0.5253859933
763	0.525371475
764	0.525357537
765	0.5253403966
766	0.5253227941
767	0.5253119618
768	0.5252987546
769	0.5252855796
770	0.5252718672
771	0.5252608952
772	0.5252467853
773	0.5252375542
774	0.5252220687
775	0.5252169212
776	0.525201511
777	0.5251784279
778	0.5251700887
779	0.5251614486
780	0.5251466509
781	0.5251298329
782	0.5251095331
783	0.5250829359
784	0.5250729526
785	0.5250538563
786	0.5250493751
787	0.5250417667
788	0.5250249379
789	0.5250188448
790	0.524996804
791	0.524988884
792	0.5249820063
793	0.5249686809
794	0.5249570533
795	0.5249433948
796	0.5249331535
797	0.5249220633
798	0.5249146483
799	0.5249084047
800	0.5249021396
801	0.5248931234
802	0.5248819365
803	0.5248657847
804	0.524851116
805	0.5248316436
806	0.5248249486
807	0.5248035419
808	0.5247953102
809	0.5247787716
810	0.5247548825
811	0.524744018
812	0.5247340991
813	0.5247230304
814	0.5247072548
815	0.524700721
816	0.524692629
817	0.5246803459
818	0.5246672247
819	0.5246505356
820	0.5246386072
821	0.5246277856
822	0.5246196829
823	0.5246003717
824	0.5245858212
825	0.5245692181
826	0.5245621792
827	0.5245503798
828	0.5245453075
829	0.5245369039
830	0.5245262328
831	0.5245221706
832	0.5245054278
833	0.5244997108
834	0.5244891471
835	0.524474876
836	0.5244635924
837	0.5244465057
838	0.5244391015
839	0.5244312244
840	0.5244228745
841	0.5244123968
842	0.5243995872
843	0.5243908074
844	0.5243781805
845	0.5243665959
846	0.5243416
847	0.5243349587
848	0.5243249324
849	0.5243104033
850	0.5243008391
851	0.5242889859
852	0.524280679
853	0.5242696532
854	0.5242616795
855	0.5242475373
856	0.5242338142
857	0.5242282046
858	0.5242214344
859	0.5242117197
860	0.5242012528
861	0.5241936444
862	0.5241781267
863	0.5241656502
864	0.524157354
865	0.5241437922
866	0.52413325
867	0.5241239759
868	0.5241093609
869	0.5240998289
870	0.5240926503
871	0.5240879649
872	0.5240676006
873	0.524051997
874	0.5240306762
875	0.5240168457
876	0.5240060779
877	0.5239924515
878	0.5239862079
879	0.5239758054
880	0.523958117
881	0.5239450279
882	0.523928801
883	0.5239118003
884	0.5238979805
885	0.5238803243
886	0.5238704591
887	0.5238604973
888	0.5238435718
889	0.5238306869
890	0.5238227776
891	0.5238112898
892	0.5237966533
893	0.5237788359
894	0.5237680895
895	0.5237582136
896	0.5237483163
897	0.5237350016
898	0.5237281346
899	0.5237195053
900	0.5237033428
901	0.5236942407
902	0.5236797224
903	0.5236599062
904	0.523647247
905	0.5236348457
906	0.5236263131
907	0.5236189841
908	0.5236096241
909	0.5236025315
910	0.5235925481
911	0.5235851547
912	0.523571582
913	0.5235677456
914	0.5235487138
915	0.5235344534
916	0.5235258671
917	0.5235171626
918	0.5235087912
919	0.5234975828
920	0.5234824089
921	0.5234729092
922	0.5234590034
923	0.5234548123
924	0.5234439263
925	0.5234354367
926	0.5234290641
927	0.5234179847
928	0.5234121494
929	0.5233955785
930	0.5233877122
931	0.5233798996
932	0.5233728715
933	0.5233562684
934	0.5233450493
935	0.5233392355
936	0.5233285859
937	0.5233134013
938	0.523304181
939	0.5232972926
940	0.5232838919
941	0.5232703945
942	0.5232645485
943	0.5232509436
944	0.5232473543
945	0.523235168
946	0.5232180276
947	0.523210301
948	0.5231932143
949	0.5231873898
950	0.5231761169
951	0.5231652416
952	0.523152174
953	0.5231384187
954	0.5231204509
955	0.523113326
956	0.5230932734
957	0.5230792709
958	0.5230746822
959	0.523065666
960	0.5230558224
961	0.5230375966
962	0.5230278174
963	0.5230247118
964	0.5230154807
965	0.5230008979
966	0.5229886363
967	0.5229796631
968	0.5229702063
969	0.522960986
970	0.5229567089
971	0.5229469083
972	0.5229360437
973	0.5229305739
974	0.522920021
975	0.5229145511
976	0.5229104137
977	0.5229024829
978	0.5228997104
979	0.5228896841
980	0.5228807968
981	0.5228692445
982	0.5228621304
983	0.5228579716
984	0.5228431632
985	0.5228341577
986	0.5228184251
987	0.5228030901
988	0.5227909575
989	0.5227811353
990	0.5227752141
991	0.5227683149
992	0.5227569561
993	0.5227476605
994	0.5227270275
995	0.5227177212
996	0.5227099086
997	0.5226982273
998	0.5226913712
999	0.5226785293
